KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
2547007;536181;Krop·Ëova Vrutice;;;;;75051;Suöno;;;Ë.p.;62;;;29479;715931.75;1019034.94;2013-12-01T00:00:00
2547015;536181;Krop·Ëova Vrutice;;;;;75051;Suöno;;;Ë.p.;63;;;29479;715930.94;1019024.69;2013-12-01T00:00:00
2547031;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;2;;;29479;720211.25;1018964.63;2013-12-01T00:00:00
2547040;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;3;;;29479;720196.85;1018958.95;2022-10-16T00:00:00
2547066;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;5;;;29479;720129.19;1018960.81;2013-12-01T00:00:00
2547074;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;6;;;29479;720098.61;1018947.19;2022-10-16T00:00:00
2547082;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;7;;;29479;720101.13;1018971.23;2022-10-16T00:00:00
2547091;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;8;;;29479;720091.89;1019007.11;2022-10-16T00:00:00
2547104;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;9;;;29479;720052.56;1019041.44;2013-12-01T00:00:00
2547112;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;10;;;29479;720027.81;1019070.81;2013-12-01T00:00:00
2547121;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;11;;;29479;720021.19;1019065.56;2013-12-01T00:00:00
2547139;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;12;;;29479;720264.88;1019031.13;2013-12-01T00:00:00
2547147;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;13;;;29479;719932.88;1019074.00;2013-12-01T00:00:00
2547163;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;15;;;29479;720026.50;1019096.88;2013-12-01T00:00:00
2547171;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;16;;;29479;720066.13;1019092.88;2013-12-01T00:00:00
2547180;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;17;;;29479;720443.75;1019176.38;2013-12-01T00:00:00
2547198;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;18;;;29479;720086.31;1019093.31;2013-12-01T00:00:00
2547210;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;20;;;29479;720017.49;1019136.10;2022-10-16T00:00:00
2547228;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;21;;;29479;720099.69;1019072.79;2013-12-01T00:00:00
2547236;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;22;;;29479;720112.78;1019117.95;2022-10-16T00:00:00
2547244;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;23;;;29479;720138.51;1019132.09;2022-10-16T00:00:00
2547252;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;24;;;29479;720144.56;1019127.38;2013-12-01T00:00:00
2547261;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;25;;;29479;720284.94;1019002.05;2022-10-16T00:00:00
2547279;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;26;;;29479;720222.26;1019149.56;2022-10-16T00:00:00
2547287;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;27;;;29479;720253.69;1019151.25;2013-12-01T00:00:00
2547295;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;28;;;29479;720320.75;1019249.06;2013-12-01T00:00:00
2547309;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;29;;;29479;720317.71;1019208.72;2022-10-16T00:00:00
2547317;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;30;;;29479;720308.44;1019184.75;2013-12-01T00:00:00
2547325;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;31;;;29479;720306.25;1019174.63;2013-12-01T00:00:00
2547333;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;32;;;29479;720309.44;1019153.25;2013-12-01T00:00:00
2547341;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;33;;;29479;720293.00;1019162.63;2013-12-01T00:00:00
2547350;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;34;;;29479;720267.13;1019131.25;2013-12-01T00:00:00
2547368;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;35;;;29479;720271.56;1019119.19;2013-12-01T00:00:00
2547376;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;36;;;29479;720278.38;1019095.31;2013-12-01T00:00:00
2547384;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;37;;;29479;720242.19;1019123.00;2013-12-01T00:00:00
2547392;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;39;;;29479;720223.17;1019116.04;2022-10-16T00:00:00
2547406;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;40;;;29479;720198.31;1019124.38;2013-12-01T00:00:00
2547414;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;41;;;29479;720202.19;1019104.63;2013-12-01T00:00:00
2547422;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;42;;;29479;720175.88;1019117.25;2013-12-01T00:00:00
2547431;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;43;;;29479;720134.93;1019100.10;2013-12-01T00:00:00
2547449;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;44;;;29479;720124.67;1019048.48;2022-10-16T00:00:00
2547457;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;45;;;29479;720143.69;1019060.44;2013-12-01T00:00:00
2547465;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;46;;;29479;720209.00;1019083.56;2013-12-01T00:00:00
2547473;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;47;;;29479;720152.84;1019032.72;2022-10-16T00:00:00
2547481;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;48;;;29479;720134.94;1019021.88;2013-12-01T00:00:00
2547490;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;49;;;29479;720159.38;1018987.75;2013-12-01T00:00:00
2547503;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;50;;;29479;720229.44;1019017.56;2013-12-01T00:00:00
2547511;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;51;;;29479;720258.50;1019000.56;2013-12-01T00:00:00
2547520;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;52;;;29479;720240.00;1019044.25;2013-12-01T00:00:00
2547538;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;53;;;29479;720310.00;1019017.75;2013-12-01T00:00:00
2547546;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;54;;;29479;720323.80;1019018.63;2022-10-16T00:00:00
2547554;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;55;;;29479;720328.00;1019061.31;2013-12-01T00:00:00
2547562;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;56;;;29479;720309.94;1019070.63;2013-12-01T00:00:00
2547571;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;57;;;29479;720309.03;1019096.58;2022-10-16T00:00:00
2547589;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;58;;;29479;720353.31;1019119.81;2013-12-01T00:00:00
2547597;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;59;;;29479;720361.56;1019152.38;2013-12-01T00:00:00
2547601;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;60;;;29479;720388.19;1019135.69;2013-12-01T00:00:00
2547619;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;61;;;29479;720372.76;1019102.76;2022-10-16T00:00:00
2547627;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;62;;;29479;720376.56;1019075.88;2013-12-01T00:00:00
2547635;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;63;;;29479;720364.80;1019047.97;2022-10-16T00:00:00
2547643;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;64;;;29479;720364.00;1019030.00;2013-12-01T00:00:00
2547651;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;65;;;29479;720390.00;1019013.00;2013-12-01T00:00:00
2547660;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;66;;;29479;720365.06;1018999.31;2013-12-01T00:00:00
2547678;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;67;;;29479;720352.75;1018966.19;2013-12-01T00:00:00
2547686;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;68;;;29479;720344.50;1018956.44;2013-12-01T00:00:00
2547694;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;69;;;29479;720324.56;1019097.00;2013-12-01T00:00:00
2547708;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;70;;;29479;720322.13;1018908.25;2013-12-01T00:00:00
2547716;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;71;;;29479;720317.75;1018868.88;2013-12-01T00:00:00
2547724;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;73;;;29479;720386.50;1019148.13;2013-12-01T00:00:00
2547732;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;74;;;29479;720355.63;1019136.81;2013-12-01T00:00:00
2547741;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;75;;;29479;720078.33;1018948.30;2022-10-16T00:00:00
2547759;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;76;;;29479;720181.44;1018952.38;2013-12-01T00:00:00
2547767;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;77;;;29479;720451.06;1019012.38;2013-12-01T00:00:00
2547775;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;78;;;29479;719363.29;1018658.01;2013-12-01T00:00:00
2547783;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;79;;;29479;720487.38;1019025.19;2013-12-01T00:00:00
2547791;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;80;;;29479;720526.19;1019021.19;2013-12-01T00:00:00
2547805;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;81;;;29479;720517.38;1019022.31;2013-12-01T00:00:00
2547813;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;82;;;29479;720505.81;1019018.06;2013-12-01T00:00:00
2547821;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;83;;;29479;720497.86;1019013.64;2022-10-16T00:00:00
2547830;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;84;;;29479;720243.20;1019079.66;2013-12-01T00:00:00
2547848;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;85;;;29479;720302.00;1018927.56;2013-12-01T00:00:00
2547856;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;86;;;29479;720581.94;1019015.35;2022-10-16T00:00:00
2547864;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;87;;;29479;720399.85;1019160.33;2024-04-30T00:00:00
2547872;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;88;;;29479;720377.13;1019015.50;2013-12-01T00:00:00
2547881;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;89;;;29479;720552.00;1019009.31;2013-12-01T00:00:00
2547899;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;90;;;29479;719452.06;1018958.13;2013-12-01T00:00:00
2547902;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;91;;;29479;720123.86;1019064.92;2022-10-16T00:00:00
2547911;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;92;;;29479;720463.68;1019030.13;2022-10-16T00:00:00
2547929;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;93;;;29479;720457.06;1019050.38;2013-12-01T00:00:00
2547937;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;94;;;29479;720604.63;1018997.00;2013-12-01T00:00:00
2547945;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;95;;;29479;720316.25;1018971.31;2013-12-01T00:00:00
2547953;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;96;;;29479;720163.44;1019060.44;2013-12-01T00:00:00
2547961;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;97;;;29479;719928.08;1018964.88;2014-09-04T00:00:00
2547970;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;98;;;29479;720176.72;1019061.71;2022-10-16T00:00:00
2547988;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;99;;;29479;720201.07;1019058.00;2022-10-16T00:00:00
2547996;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;100;;;29479;720201.73;1019047.19;2022-10-16T00:00:00
2548003;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;101;;;29479;720203.38;1019040.73;2022-10-16T00:00:00
2548011;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;102;;;29479;720219.50;1019100.06;2013-12-01T00:00:00
2548020;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;103;;;29479;720168.97;1019019.10;2022-10-16T00:00:00
2548038;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;104;;;29479;720506.49;1018984.94;2013-12-01T00:00:00
2548046;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;105;;;29479;720478.56;1018979.50;2013-12-01T00:00:00
2548054;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;106;;;29479;720463.13;1019011.63;2013-12-01T00:00:00
2548062;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;107;;;29479;720282.49;1019048.93;2022-10-16T00:00:00
2548071;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;108;;;29479;720288.19;1019185.25;2013-12-01T00:00:00
2548089;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;109;;;29479;720291.00;1019147.88;2013-12-01T00:00:00
2548097;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;110;;;29479;720200.44;1019023.69;2013-12-01T00:00:00
2548101;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;111;;;29479;720523.00;1018985.44;2013-12-01T00:00:00
2548119;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;112;;;29479;720429.98;1019008.04;2022-10-16T00:00:00
2548127;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;113;;;29479;720114.44;1019053.50;2013-12-01T00:00:00
2548151;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;116;;;29479;720055.13;1018996.50;2013-12-01T00:00:00
2548160;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;117;;;29479;720018.63;1018984.94;2013-12-01T00:00:00
2548186;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;119;;;29479;720062.31;1019055.31;2013-12-01T00:00:00
2548194;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;120;;;29479;720648.06;1018973.38;2013-12-01T00:00:00
2548208;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;121;;;29479;720662.94;1018973.38;2013-12-01T00:00:00
2548216;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;122;;;29479;720675.25;1018976.69;2013-12-01T00:00:00
2548224;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;123;;;29479;720625.40;1018993.36;2022-10-16T00:00:00
2548232;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;124;;;29479;720636.31;1018993.31;2013-12-01T00:00:00
2548241;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;125;;;29479;720548.77;1018976.27;2022-10-16T00:00:00
2548259;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;126;;;29479;720567.13;1018977.19;2013-12-01T00:00:00
2548267;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;127;;;29479;719987.31;1019044.75;2013-12-01T00:00:00
2548275;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;128;;;29479;719682.25;1019082.25;2013-12-01T00:00:00
2548283;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;129;;;29479;719653.39;1019077.94;2022-10-16T00:00:00
2548291;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;130;;;29479;719626.75;1019084.81;2013-12-01T00:00:00
2548305;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;131;;;29479;720380.44;1018997.25;2013-12-01T00:00:00
2548321;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;133;;;29479;720411.81;1018981.31;2013-12-01T00:00:00
2548330;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;134;;;29479;719583.13;1019089.69;2013-12-01T00:00:00
2548348;536181;Krop·Ëova Vrutice;;;;;75094;Krpy;;;Ë.p.;135;;;29479;719368.75;1018573.06;2013-12-01T00:00:00
2548356;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;2;;;29479;719963.75;1019601.09;2022-10-16T00:00:00
2548364;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;3;;;29479;719834.50;1019545.25;2013-12-01T00:00:00
2548372;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;4;;;29479;719908.75;1019557.34;2022-10-16T00:00:00
2548381;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;5;;;29479;719914.82;1019520.44;2022-10-16T00:00:00
2548399;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;6;;;29479;719921.69;1019508.31;2013-12-01T00:00:00
2548402;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;7;;;29479;719766.33;1019529.91;2022-10-16T00:00:00
2548411;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;8;;;29479;719848.81;1019495.00;2013-12-01T00:00:00
2548429;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;9;;;29479;719876.42;1019485.75;2022-10-16T00:00:00
2548437;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;10;;;29479;719927.30;1019453.44;2022-10-16T00:00:00
2548445;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;11;;;29479;719917.75;1019435.38;2013-12-01T00:00:00
2548453;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;12;;;29479;719937.92;1019471.56;2022-10-16T00:00:00
2548461;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;13;;;29479;719961.06;1019492.50;2013-12-01T00:00:00
2548470;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;14;;;29479;719971.94;1019515.19;2013-12-01T00:00:00
2548488;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;15;;;29479;719987.69;1019643.88;2013-12-01T00:00:00
2548496;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;16;;;29479;719417.94;1019535.88;2013-12-01T00:00:00
2548500;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;17;;;29479;719989.73;1019606.88;2022-10-16T00:00:00
2548518;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;18;;;29479;720017.50;1019610.63;2013-12-01T00:00:00
2548526;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;19;;;29479;719958.63;1019644.19;2013-12-01T00:00:00
2548534;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;20;;;29479;719983.81;1019590.31;2022-10-16T00:00:00
2548542;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;21;;;29479;719465.06;1019665.06;2013-12-01T00:00:00
2548551;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;22;;;29479;719291.06;1019712.88;2013-12-01T00:00:00
2548569;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;23;;;29479;719418.19;1019654.06;2013-12-01T00:00:00
2548577;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;24;;;29479;719930.75;1019614.19;2013-12-01T00:00:00
2548585;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;25;;;29479;719963.19;1019700.06;2013-12-01T00:00:00
2548593;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;26;;;29479;719978.76;1019661.58;2022-10-16T00:00:00
2548607;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;27;;;29479;720012.69;1019628.81;2013-12-01T00:00:00
2548615;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;28;;;29479;719971.31;1019684.19;2013-12-01T00:00:00
2548623;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;29;;;29479;719942.04;1019454.93;2022-10-16T00:00:00
2548631;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;30;;;29479;719372.69;1019684.63;2013-12-01T00:00:00
2548640;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;31;;;29479;719665.26;1019548.56;2022-10-16T00:00:00
2548666;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;33;;;29479;719253.65;1019675.38;2022-10-16T00:00:00
2548682;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;35;;;29479;719808.56;1019557.06;2013-12-01T00:00:00
2548691;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;36;;;29479;719201.84;1019532.06;2013-12-01T00:00:00
2548704;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;37;;;29479;719291.21;1019522.92;2022-10-16T00:00:00
2548712;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;38;;;29479;719315.80;1019523.75;2022-10-16T00:00:00
2548721;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;39;;;29479;719341.49;1019525.13;2022-10-16T00:00:00
2548739;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;40;;;29479;719364.63;1019533.00;2013-12-01T00:00:00
2548747;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;41;;;29479;719392.76;1019528.00;2022-10-16T00:00:00
2548755;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;42;;;29479;719264.60;1019521.00;2022-10-16T00:00:00
2548763;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;43;;;29479;719480.88;1019548.69;2013-12-01T00:00:00
2548771;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;44;;;29479;719234.63;1019502.38;2013-12-01T00:00:00
2548780;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;45;;;29479;719266.12;1019493.64;2022-10-16T00:00:00
2548798;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;46;;;29479;719295.00;1019503.63;2013-12-01T00:00:00
2548801;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;47;;;29479;719327.25;1019505.56;2013-12-01T00:00:00
2548810;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;48;;;29479;719230.50;1019525.38;2013-12-01T00:00:00
2548828;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;49;;;29479;719730.00;1019552.31;2013-12-01T00:00:00
2548836;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;50;;;29479;719247.44;1019527.56;2013-12-01T00:00:00
2548844;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;51;;;29479;719040.39;1019399.29;2022-10-16T00:00:00
2548852;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;52;;;29479;719637.63;1019554.06;2013-12-01T00:00:00
2548861;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;53;;;29479;719188.35;1019472.26;2024-10-10T00:00:00
2548879;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;54;;;29479;719375.69;1019501.03;2022-10-16T00:00:00
2548887;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;55;;;29479;719611.00;1019563.94;2013-12-01T00:00:00
2548895;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;56;;;29479;719225.06;1019739.88;2013-12-01T00:00:00
2548909;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;57;;;29479;719451.81;1019504.06;2013-12-01T00:00:00
2548917;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;58;;;29479;719452.13;1019488.31;2013-12-01T00:00:00
2548925;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;59;;;29479;718847.12;1019339.59;2022-10-16T00:00:00
2548933;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;60;;;29479;719412.85;1019506.50;2022-10-16T00:00:00
2548941;536181;Krop·Ëova Vrutice;;;;;158089;St¯Ìûovice;;;Ë.p.;61;;;29479;719274.13;1019680.69;2013-12-01T00:00:00
